pk	interventions	tissue	time_unit	time	substance_name	pktype	unit	figure	group_pk	mean	auc_end	kel	se	individual_pk	value	sd	cv	median	max	min
684	335	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 16.0, 24.0, 32.0, 48.0]	paraxanthine	concentration	mg/l	/media/data/Healy1991_Fig2.png	227.0	[0.36, 0.46, 0.64, 0.81, 0.85, 0.97, 1.09, 1.09, 1.18, 1.26, 1.29, 1.24, 0.99, 0.74, 0.37, 0.19, 0.07]	25.691249999999997	0.07411678530847167	[0.05, 0.0525, 0.065, 0.08, 0.0425, 0.0425, 0.05, 0.045, 0.0425, 0.0475, 0.055, 0.065, 0.0575, 0.0725, 0.0425, 0.0375, 0.0375]			[0.2, 0.21, 0.26, 0.32, 0.17, 0.17, 0.2, 0.18, 0.17, 0.19, 0.22, 0.26, 0.23, 0.29, 0.17, 0.15, 0.15]	[0.555555555555556, 0.456521739130435, 0.40625, 0.395061728395062, 0.2, 0.175257731958763, 0.18348623853211, 0.165137614678899, 0.144067796610169, 0.150793650793651, 0.170542635658915, 0.209677419354839, 0.232323232323232, 0.391891891891892, 0.459459459459459, 0.789473684210526, 2.14285714285714]			
972	383	plasma	min	[-30.0, -20.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 30.0, 40.0, 50.0, 60.0, 75.0, 90.0, 120.0, 150.0, 180.0, 210.0, 240.0, 260.0, 280.0, 300.0, 360.0]	c-peptide	concentration	nmol/l	/media/data/Basu2009_Fig1.png	276.0	[0.5, None, None, 0.54, 0.64, None, 1.27, 1.79, 2.58, 3.18, 3.71, 3.91, 3.86, 3.84, 3.67, 2.89, 2.49, 2.17, 1.66, 1.58, 1.45, 1.35, 0.82]			[0.1, None, None, 0.09, 0.2, None, 0.12, 0.22, 0.32, 0.34, 0.37, 0.43, 0.56, 0.49, 0.42, 0.38, 0.25, 0.28, 0.29, 0.29, 0.18, 0.22, 0.15]							
686	335	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 16.0, 24.0, 32.0, 48.0]	paraxanthine	concentration	mg/l	/media/data/Healy1991_Fig2.png	227.0	[0.38, 0.45, 0.59, 0.73, 0.83, 0.93, 1.04, 1.1, 1.14, 1.25, 1.31, 1.21, 0.98, 0.7, 0.35, 0.19, 0.07]	25.07625	0.07333495583714769	[0.0325, 0.0475, 0.055, 0.06, 0.0625, 0.0475, 0.0475, 0.0475, 0.05, 0.07, 0.06, 0.0575, 0.0575, 0.0525, 0.0425, 0.045, 0.0375]			[0.13, 0.19, 0.22, 0.24, 0.25, 0.19, 0.19, 0.19, 0.2, 0.28, 0.24, 0.23, 0.23, 0.21, 0.17, 0.18, 0.15]	[0.342105263157895, 0.422222222222222, 0.372881355932203, 0.328767123287671, 0.301204819277108, 0.204301075268817, 0.182692307692308, 0.172727272727273, 0.175438596491228, 0.224, 0.183206106870229, 0.190082644628099, 0.23469387755102, 0.3, 0.485714285714286, 0.947368421052632, 2.14285714285714]			
686	336	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 16.0, 24.0, 32.0, 48.0]	paraxanthine	concentration	mg/l	/media/data/Healy1991_Fig2.png	227.0	[0.38, 0.45, 0.59, 0.73, 0.83, 0.93, 1.04, 1.1, 1.14, 1.25, 1.31, 1.21, 0.98, 0.7, 0.35, 0.19, 0.07]	25.07625	0.07333495583714769	[0.0325, 0.0475, 0.055, 0.06, 0.0625, 0.0475, 0.0475, 0.0475, 0.05, 0.07, 0.06, 0.0575, 0.0575, 0.0525, 0.0425, 0.045, 0.0375]			[0.13, 0.19, 0.22, 0.24, 0.25, 0.19, 0.19, 0.19, 0.2, 0.28, 0.24, 0.23, 0.23, 0.21, 0.17, 0.18, 0.15]	[0.342105263157895, 0.422222222222222, 0.372881355932203, 0.328767123287671, 0.301204819277108, 0.204301075268817, 0.182692307692308, 0.172727272727273, 0.175438596491228, 0.224, 0.183206106870229, 0.190082644628099, 0.23469387755102, 0.3, 0.485714285714286, 0.947368421052632, 2.14285714285714]			
688	335	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 16.0, 24.0, 32.0, 48.0]	paraxanthine/caffeine	ratio	-		227.0	[2.33, 0.43, 0.2, 0.2, 0.22, 0.27, 0.32, 0.35, 0.41, 0.47, 0.64, 0.84, 1.12, 1.46, 2.07, 2.81, None]			[0.1525, 0.075, 0.07, 0.0275, 0.02, 0.0275, 0.035, 0.045, 0.045, 0.0575, 0.08, 0.09, 0.115, 0.14, 0.0975, 0.1225, None]			[0.61, 0.3, 0.28, 0.11, 0.08, 0.11, 0.14, 0.18, 0.18, 0.23, 0.32, 0.36, 0.46, 0.56, 0.39, 0.49, None]	[0.261802575107296, 0.697674418604651, 1.4, 0.55, 0.363636363636364, 0.407407407407407, 0.4375, 0.514285714285714, 0.439024390243902, 0.48936170212766, 0.5, 0.428571428571429, 0.410714285714286, 0.383561643835616, 0.188405797101449, 0.174377224199288, None]			
690	335	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 16.0, 24.0, 32.0, 48.0]	paraxanthine/caffeine	ratio	-		227.0	[2.56, 0.55, 0.23, 0.21, 0.22, 0.25, 0.31, 0.35, 0.4, 0.49, 0.65, 0.82, 1.19, 1.5, 1.99, 3.08, None]			[0.1475, 0.0525, 0.065, 0.0425, 0.0325, 0.0225, 0.03, 0.04, 0.0425, 0.07, 0.065, 0.09, 0.11, 0.1225, 0.1075, 0.16, None]			[0.59, 0.21, 0.26, 0.17, 0.13, 0.09, 0.12, 0.16, 0.17, 0.28, 0.26, 0.36, 0.44, 0.49, 0.43, 0.64, None]	[0.23046875, 0.381818181818182, 1.1304347826087, 0.80952380952381, 0.590909090909091, 0.36, 0.387096774193548, 0.457142857142857, 0.425, 0.571428571428572, 0.4, 0.439024390243902, 0.369747899159664, 0.326666666666667, 0.21608040201005, 0.207792207792208, None]			
690	336	plasma	h	[0.0, 0.25, 0.5, 0.75, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 16.0, 24.0, 32.0, 48.0]	paraxanthine/caffeine	ratio	-		227.0	[2.56, 0.55, 0.23, 0.21, 0.22, 0.25, 0.31, 0.35, 0.4, 0.49, 0.65, 0.82, 1.19, 1.5, 1.99, 3.08, None]			[0.1475, 0.0525, 0.065, 0.0425, 0.0325, 0.0225, 0.03, 0.04, 0.0425, 0.07, 0.065, 0.09, 0.11, 0.1225, 0.1075, 0.16, None]			[0.59, 0.21, 0.26, 0.17, 0.13, 0.09, 0.12, 0.16, 0.17, 0.28, 0.26, 0.36, 0.44, 0.49, 0.43, 0.64, None]	[0.23046875, 0.381818181818182, 1.1304347826087, 0.80952380952381, 0.590909090909091, 0.36, 0.387096774193548, 0.457142857142857, 0.425, 0.571428571428572, 0.4, 0.439024390243902, 0.369747899159664, 0.326666666666667, 0.21608040201005, 0.207792207792208, None]			
973	383	plasma	min	[-30.0, -20.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 30.0, 40.0, 50.0, 60.0, 75.0, 90.0, 120.0, 150.0, 180.0, 210.0, 240.0, 260.0, 280.0, 300.0, 360.0]	glucagon	concentration	pg/ml	/media/data/Basu2009_Fig1.png	276.0	[144.82, None, None, 142.78, 154.64, 160.92, 153.96, 162.33, 169.31, 171.42, 157.5, 161.7, 157.54, 156.17, 153.43, 163.94, 158.41, 182.85, 196.84, 189.9, 194.82, 192.06, 190.07]			[6.97, None, None, 3.48, 6.97, 6.97, 9.06, 9.76, 9.76, 17.42, 11.15, 9.06, 11.15, 11.85, 9.06, 8.36, 6.97, 11.15, 13.24, 11.85, 13.24, 14.63, 15.33]							
1103	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucose	ra	mg/kg/min	/media/data/Firth1986_Fig3.png	295.0	[None, 3.15, 2.95, 3.09, 2.7, 2.26, 2.48, 2.34, 1.89, 1.69, 1.56, 1.46, 1.2, 1.3, 1.54]		0.002024932160415139	[None, 0.26, 0.36, 0.41, 0.41, 0.33, 0.28, 0.28, 0.24, 0.16, 0.1, 0.21, 0.16, 0.26, 0.1]							
772	362	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	codeine	concentration	pmol/ml	/media/data/Ammon2002_Fig2.png	256.0	[0.0, 337.3, 544.86, 567.57, 596.76, 467.03, 392.43, 324.32, 278.92, 223.78, 110.27, 74.59, 51.89, 38.92, 9.73, 3.24]	2573.3235	0.14360315514451352	[None, 86.1348866604003, 76.7731520454905, 30.8968996556828, 43.0674433302001, 30.8968996556828, 24.3410873490346, 25.2792815364678, 21.5322782894271, 16.8528543576452, 8.42642717882259, 6.55292555530225, None, None, None, None]			[None, 298.38, 265.95, 107.03, 149.19, 107.03, 84.32, 87.57, 74.59, 58.38, 29.19, 22.7, None, None, None, None]	[None, 0.884613104061666, 0.48810703666997, 0.188575858484416, 0.25, 0.229171573560585, 0.214866345590296, 0.270011100148002, 0.267424351068407, 0.260881222629368, 0.264713884102657, 0.304330339187559, None, None, None, None]			
772	364	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	codeine	concentration	pmol/ml	/media/data/Ammon2002_Fig2.png	256.0	[0.0, 337.3, 544.86, 567.57, 596.76, 467.03, 392.43, 324.32, 278.92, 223.78, 110.27, 74.59, 51.89, 38.92, 9.73, 3.24]	2573.3235	0.14360315514451352	[None, 86.1348866604003, 76.7731520454905, 30.8968996556828, 43.0674433302001, 30.8968996556828, 24.3410873490346, 25.2792815364678, 21.5322782894271, 16.8528543576452, 8.42642717882259, 6.55292555530225, None, None, None, None]			[None, 298.38, 265.95, 107.03, 149.19, 107.03, 84.32, 87.57, 74.59, 58.38, 29.19, 22.7, None, None, None, None]	[None, 0.884613104061666, 0.48810703666997, 0.188575858484416, 0.25, 0.229171573560585, 0.214866345590296, 0.270011100148002, 0.267424351068407, 0.260881222629368, 0.264713884102657, 0.304330339187559, None, None, None, None]			
774	362	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	codeine	concentration	pmol/ml	/media/data/Ammon2002_Fig2.png	256.0	[12.97, 334.05, 632.43, 600.0, 645.41, 473.51, 395.68, 337.3, 291.89, 240.0, 136.22, 77.84, 51.89, 38.92, 16.22, 12.97]	2861.0705	0.10842040736990954	[None, 73.0261487984498, 110.475974009435, 44.9409449537205, 44.9409449537205, 33.7057087152904, 20.5969708533399, 22.4704724768602, 17.7881617937324, 15.917546921558, 7.49111974273539, 8.42642717882259, None, None, None, None]			[None, 252.97, 382.7, 155.68, 155.68, 116.76, 71.35, 77.84, 61.62, 55.14, 25.95, 29.19, None, None, None, None]	[None, 0.757281844035324, 0.60512625903262, 0.259466666666667, 0.241211013154429, 0.24658402145678, 0.180322482814395, 0.230773791876668, 0.211106923841173, 0.22975, 0.190500660695933, 0.375, None, None, None, None]			
774	363	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	codeine	concentration	pmol/ml	/media/data/Ammon2002_Fig2.png	256.0	[12.97, 334.05, 632.43, 600.0, 645.41, 473.51, 395.68, 337.3, 291.89, 240.0, 136.22, 77.84, 51.89, 38.92, 16.22, 12.97]	2861.0705	0.10842040736990954	[None, 73.0261487984498, 110.475974009435, 44.9409449537205, 44.9409449537205, 33.7057087152904, 20.5969708533399, 22.4704724768602, 17.7881617937324, 15.917546921558, 7.49111974273539, 8.42642717882259, None, None, None, None]			[None, 252.97, 382.7, 155.68, 155.68, 116.76, 71.35, 77.84, 61.62, 55.14, 25.95, 29.19, None, None, None, None]	[None, 0.757281844035324, 0.60512625903262, 0.259466666666667, 0.241211013154429, 0.24658402145678, 0.180322482814395, 0.230773791876668, 0.211106923841173, 0.22975, 0.190500660695933, 0.375, None, None, None, None]			
776	362	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	codeine-6-glucuronide	concentration	pmol/ml	/media/data/Ammon2002_Fig2.png	256.0	[0.1, 800.16, 2893.71, 4188.44, 4988.49, 4971.83, 4460.8, 3892.3, 3533.34, 2872.39, 1892.69, 1236.47, 827.53, 551.64, 121.32, 71.23]	30955.686000000005	0.13051585918823833	[None, 208.665934290515, 417.300114316224, 329.470704615752, 285.511255119654, 258.084230581801, 225.1694917353, 208.665934290515, 186.671775785736, 148.292416641355, 109.823568205251, 65.9824755143364, 43.8988277178332, 32.9753606247655, None, None]			[None, 722.84, 1445.57, 1141.32, 989.04, 894.03, 780.01, 722.84, 646.65, 513.7, 380.44, 228.57, 152.07, 114.23, None, None]	[None, 0.903369326134773, 0.499555933386552, 0.27249286130397, 0.198264404659526, 0.179819100813986, 0.174858769727403, 0.185710248439226, 0.183013805634329, 0.178840617047128, 0.201004918924916, 0.184856890988055, 0.183763730620038, 0.20707345370169, None, None]			
776	364	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	codeine-6-glucuronide	concentration	pmol/ml	/media/data/Ammon2002_Fig2.png	256.0	[0.1, 800.16, 2893.71, 4188.44, 4988.49, 4971.83, 4460.8, 3892.3, 3533.34, 2872.39, 1892.69, 1236.47, 827.53, 551.64, 121.32, 71.23]	30955.686000000005	0.13051585918823833	[None, 208.665934290515, 417.300114316224, 329.470704615752, 285.511255119654, 258.084230581801, 225.1694917353, 208.665934290515, 186.671775785736, 148.292416641355, 109.823568205251, 65.9824755143364, 43.8988277178332, 32.9753606247655, None, None]			[None, 722.84, 1445.57, 1141.32, 989.04, 894.03, 780.01, 722.84, 646.65, 513.7, 380.44, 228.57, 152.07, 114.23, None, None]	[None, 0.903369326134773, 0.499555933386552, 0.27249286130397, 0.198264404659526, 0.179819100813986, 0.174858769727403, 0.185710248439226, 0.183013805634329, 0.178840617047128, 0.201004918924916, 0.184856890988055, 0.183763730620038, 0.20707345370169, None, None]			
801	373	plasma	h	[0.5, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	(Mor+M3G+M6G)/(Cod+C6G)	ratio	-	/media/data/He2008_Tab2.png	261.0		10.73375							[0.071, 0.096, 0.125, 0.118, 0.121, 0.133, 0.125, 0.141, 0.148, 0.177, 0.221, 1.283]	[0.152, 0.145, 0.185, 0.182, 0.202, 0.202, 0.21, 0.189, 0.206, 0.443, 1.368, 4.658]	[0.046, 0.06, 0.062, 0.065, 0.069, 0.071, 0.061, 0.076, 0.078, 0.088, 0.114, 0.56]
802	373	plasma	h	[0.5, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	(Mor+M3G+M6G)/(Cod+C6G)	ratio	-	/media/data/He2008_Tab2.png	262.0		6.885							[0.047, 0.062, 0.077, 0.08, 0.08, 0.073, 0.078, 0.091, 0.088, 0.101, 0.143, 0.83]	[0.074, 0.134, 0.132, 0.139, 0.139, 0.141, 0.144, 0.166, 0.135, 0.17, 0.241, 1.711]	[0.019, 0.042, 0.047, 0.051, 0.049, 0.053, 0.048, 0.051, 0.061, 0.064, 0.092, 0.176]
691	338	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0]	caffeine	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[2.83, 2.88, 3.56, 4.23, 2.97, 2.73, 2.09, 1.35, 0.83, 0.58, 0.26]	29.2925	0.12078738011685278								
692	338	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0]	paraxanthine	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[0.38, 0.87, 0.95, None, 1.03, None, 1.18, 1.09, 0.91, 0.79, 0.34]										
693	338	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0]	theobromine	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[0.78, 0.88, None, 1.02, None, None, 0.91, 0.75, 0.65, None, 0.43]										
694	338	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0]	theophylline	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[0.04, 0.08, 0.11, 0.12, 0.14, 0.14, 0.15, 0.14, 0.14, 0.12, 0.09]	2.8200000000000003	0.0296427036455917								
695	338	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0, 36.0, 48.0, 72.0, 120.0]	caffeine	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[3.21, 4.14, None, 4.45, None, 3.97, 3.8, 3.55, 3.55, 3.35, 2.46, 1.85, 1.36, 1.05, 0.6]										
695	339	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0, 36.0, 48.0, 72.0, 120.0]	caffeine	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[3.21, 4.14, None, 4.45, None, 3.97, 3.8, 3.55, 3.55, 3.35, 2.46, 1.85, 1.36, 1.05, 0.6]										
696	338	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0, 36.0, 48.0, 72.0, 120.0]	paraxanthine	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[0.25, 0.41, 0.44, 0.52, None, 0.51, 0.48, 0.48, 0.49, 0.5, 0.67, 0.45, 0.44, 0.3, 0.2]		0.008116747859139638								
696	339	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0, 36.0, 48.0, 72.0, 120.0]	paraxanthine	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[0.25, 0.41, 0.44, 0.52, None, 0.51, 0.48, 0.48, 0.49, 0.5, 0.67, 0.45, 0.44, 0.3, 0.2]		0.008116747859139638								
697	338	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0, 36.0, 48.0, 72.0, 120.0]	theobromine	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[2.09, 1.89, None, 1.89, 2.09, 1.92, 1.86, 2.06, 1.92, 1.95, 1.6, 2.22, 1.82, 1.8, 1.01]		0.004483626580051967								
697	339	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0, 36.0, 48.0, 72.0, 120.0]	theobromine	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[2.09, 1.89, None, 1.89, 2.09, 1.92, 1.86, 2.06, 1.92, 1.95, 1.6, 2.22, 1.82, 1.8, 1.01]		0.004483626580051967								
698	338	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0, 36.0, 48.0, 72.0, 120.0]	theophylline	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[0.04, 0.07, 0.07, 0.08, 0.08, 0.09, 0.1, 0.12, 0.14, 0.15, 0.18, 0.16, 0.14, 0.12, 0.1]	15.3625	0.005321031899462045								
698	339	plasma	h	[0.5, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 12.0, 14.0, 24.0, 36.0, 48.0, 72.0, 120.0]	theophylline	concentration	mg/l	/media/data/Jeppesen1996_Fig2.png	229.0	[0.04, 0.07, 0.07, 0.08, 0.08, 0.09, 0.1, 0.12, 0.14, 0.15, 0.18, 0.16, 0.14, 0.12, 0.1]	15.3625	0.005321031899462045								
778	362	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	codeine-6-glucuronide	concentration	pmol/ml	/media/data/Ammon2002_Fig2.png	256.0	[0.0, 914.3912, 3179.243, 4740.2803, 5273.718, 4990.953, 4460.903, 4063.4932, 3666.2888, 2910.4373, 2101.8303, 1331.5754, 922.6363, 627.5213, 140.44135, 90.45722]	33214.380135	0.12425977217260387	[None, 203.143578965716, 494.116567631903, 450.188872400611, 291.062477957912, 181.178287974396, 203.085843938797, 186.758378326114, 153.901374506533, 164.764219821335, 87.8900314787367, 87.8582772139313, 54.8511623243604, 27.545381343037, None, None]			[None, 703.71, 1711.67, 1559.5, 1008.27, 627.62, 703.51, 646.95, 533.13, 570.76, 304.46, 304.35, 190.01, 95.42, None, None]	[None, 0.769594020589874, 0.538389170000532, 0.328988984048053, 0.191187697180623, 0.125751534827116, 0.157705738053484, 0.159210307033367, 0.145414076490646, 0.196107986933785, 0.144854701162125, 0.228563850008043, 0.205942471589293, 0.152058583509436, None, None]			
778	363	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	codeine-6-glucuronide	concentration	pmol/ml	/media/data/Ammon2002_Fig2.png	256.0	[0.0, 914.3912, 3179.243, 4740.2803, 5273.718, 4990.953, 4460.903, 4063.4932, 3666.2888, 2910.4373, 2101.8303, 1331.5754, 922.6363, 627.5213, 140.44135, 90.45722]	33214.380135	0.12425977217260387	[None, 203.143578965716, 494.116567631903, 450.188872400611, 291.062477957912, 181.178287974396, 203.085843938797, 186.758378326114, 153.901374506533, 164.764219821335, 87.8900314787367, 87.8582772139313, 54.8511623243604, 27.545381343037, None, None]			[None, 703.71, 1711.67, 1559.5, 1008.27, 627.62, 703.51, 646.95, 533.13, 570.76, 304.46, 304.35, 190.01, 95.42, None, None]	[None, 0.769594020589874, 0.538389170000532, 0.328988984048053, 0.191187697180623, 0.125751534827116, 0.157705738053484, 0.159210307033367, 0.145414076490646, 0.196107986933785, 0.144854701162125, 0.228563850008043, 0.205942471589293, 0.152058583509436, None, None]			
780	362	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	morphine	concentration	pmol/ml	/media/data/Ammon2002_Fig3.png	256.0	[0.3, 12.77, 18.18, 16.82, 15.01, 10.49, 8.52, 7.01, 6.09, 5.01, 2.71, 2.06, 1.56, 1.66, 1.17, 0.38]	82.27999999999999	0.09634377173417623	[None, 3.55936440955404, 4.73138545600898, 3.51606313936482, 2.7770547948021, 1.78112558045, 1.56173247815794, 1.47512993777949, 1.21532231664416, 1.0854185060765, 0.565803263805833, 0.389711431702997, None, None, None, None]			[None, 12.33, 16.39, 12.18, 9.62, 6.17, 5.41, 5.11, 4.21, 3.76, 1.96, 1.35, None, None, None, None]	[None, 0.965544244322631, 0.901540154015402, 0.724137931034483, 0.640906062624917, 0.588179218303146, 0.634976525821596, 0.728958630527818, 0.691297208538588, 0.750499001996008, 0.723247232472325, 0.655339805825243, None, None, None, None]			
780	364	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	morphine	concentration	pmol/ml	/media/data/Ammon2002_Fig3.png	256.0	[0.3, 12.77, 18.18, 16.82, 15.01, 10.49, 8.52, 7.01, 6.09, 5.01, 2.71, 2.06, 1.56, 1.66, 1.17, 0.38]	82.27999999999999	0.09634377173417623	[None, 3.55936440955404, 4.73138545600898, 3.51606313936482, 2.7770547948021, 1.78112558045, 1.56173247815794, 1.47512993777949, 1.21532231664416, 1.0854185060765, 0.565803263805833, 0.389711431702997, None, None, None, None]			[None, 12.33, 16.39, 12.18, 9.62, 6.17, 5.41, 5.11, 4.21, 3.76, 1.96, 1.35, None, None, None, None]	[None, 0.965544244322631, 0.901540154015402, 0.724137931034483, 0.640906062624917, 0.588179218303146, 0.634976525821596, 0.728958630527818, 0.691297208538588, 0.750499001996008, 0.723247232472325, 0.655339805825243, None, None, None, None]			
782	362	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	morphine	concentration	pmol/ml	/media/data/Ammon2002_Fig3.png	256.0	[0.45, 13.23, 17.88, 17.28, 18.32, 11.09, 8.97, 7.91, 6.09, 5.01, 3.01, 1.91, 1.56, 1.35, 1.32, 0.83]	87.19049999999999	0.06880474748339281	[None, 4.08186640317065, 4.29837275411676, 3.8624733008786, 4.60148164544132, 2.30074082272066, 1.73782431026077, 1.38852739740105, 1.25862358683338, 0.912213425319609, 0.565803263805833, 0.346410161513775, 0.21650635094611, 0.259807621135332, 0.259807621135332, None]			[None, 14.14, 14.89, 13.38, 15.94, 7.97, 6.02, 4.81, 4.36, 3.16, 1.96, 1.2, 0.75, 0.9, 0.9, None]	[None, 1.06878306878307, 0.832774049217002, 0.774305555555556, 0.870087336244541, 0.718665464382326, 0.671125975473801, 0.608091024020228, 0.715927750410509, 0.630738522954092, 0.651162790697674, 0.628272251308901, 0.480769230769231, 0.666666666666667, 0.681818181818182, None]			
782	363	serum	h	[0.1, 0.3, 0.5, 0.8, 1.0, 1.5, 2.0, 2.5, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0, 36.0]	morphine	concentration	pmol/ml	/media/data/Ammon2002_Fig3.png	256.0	[0.45, 13.23, 17.88, 17.28, 18.32, 11.09, 8.97, 7.91, 6.09, 5.01, 3.01, 1.91, 1.56, 1.35, 1.32, 0.83]	87.19049999999999	0.06880474748339281	[None, 4.08186640317065, 4.29837275411676, 3.8624733008786, 4.60148164544132, 2.30074082272066, 1.73782431026077, 1.38852739740105, 1.25862358683338, 0.912213425319609, 0.565803263805833, 0.346410161513775, 0.21650635094611, 0.259807621135332, 0.259807621135332, None]			[None, 14.14, 14.89, 13.38, 15.94, 7.97, 6.02, 4.81, 4.36, 3.16, 1.96, 1.2, 0.75, 0.9, 0.9, None]	[None, 1.06878306878307, 0.832774049217002, 0.774305555555556, 0.870087336244541, 0.718665464382326, 0.671125975473801, 0.608091024020228, 0.715927750410509, 0.630738522954092, 0.651162790697674, 0.628272251308901, 0.480769230769231, 0.666666666666667, 0.681818181818182, None]			
